Title,Date,view_count,like_count,comment_count,url
هدف روديجير القاتل اليوم 🔥💪🏾 (في مباراة ريال مدريدوريال سوسيداد-Real Madrid vs Real Sociedad today,2025-04-02,8258,109,0,https://youtu.be/_XSd63YUs5k
برأيك هل يستطيع ريال مدريد تحقيق السداسية هذا الموسم؟🤔,2025-04-02,8137,48,0,https://youtu.be/ChkdktY5quU
موعد مباراه ريال مدريد و ارسنال القادمة في ربع نهائي دوري ابطال اوروبا و القنوات الناقلة,2025-04-02,7295,139,7,https://youtu.be/QnLV-w6cohI
تقرير تونسي: الأهلي مهدد بعقوبات من الكاف,2025-04-02,7046,71,0,https://youtu.be/zBQJgD7aEkA
خلصت الحكاية..الاهلي يحسم اقالة كولر وعودة فايلر وموعد القرار وتحقيق عاجل في الكاف وايقاف حكم الهلال,2025-04-02,6781,198,14,https://youtu.be/N3RhQV7PMGQ
نحتاج مباراه للمنتخب زي المباراه هذي 💔💚,2025-04-02,6707,74,1,https://youtu.be/J28mZIS0ApQ
ألابا يسجل هدفين في مرمى فريقه، مما يثير اهتمام الجماهير حول أدائه في هذه المباراة.,2025-04-02,5591,18,0,https://youtu.be/bnjHPc-Ot3k
نيفيز بالملي متر ياحبيبي 😍🔥🔥🥶💙,2025-04-02,5515,160,0,https://youtu.be/qWVlAK-cPoo
الوصل 0-1 شباب الأهلي | نصف النهائي | كأس رئيس الدولة,2025-04-02,5501,117,3,https://youtu.be/lSZqdopL-8o
موعد مباراة الاهلي والهلال السوداني القادمة في اياب ربع نهائي دوري ابطال افريقيا 2025 💥 والقنوات,2025-04-02,4963,76,6,https://youtu.be/SEzlncrGCaA
اول تعليق من ميدو علي تعادل الزمالك في جنوب إفريقيا,2025-04-02,4806,41,0,https://youtu.be/OGtSDW5mvR4
هدف عالمي ل #محمد_هاني #الاهلي #دوري_ابطال_افريقيا #الهلال_السودانى #إستشارة_كروية_مع_علي_الشاعر,2025-04-02,4537,41,0,https://youtu.be/MZtrUcTDmO0
الاسطورة نواف التمياط 🔥💙😍,2025-04-02,4403,66,2,https://youtu.be/BmgaWdZnaFU
بث مباشر موعد مباراة الزمالك وستيلينبوش إف سي - كأس الإتحاد الأفريقي  Zamalek vs Stellenbosch FC,2025-04-02,4189,9,0,https://youtu.be/bjL0fvXfg9Q
"رد فعل مباشر لـ مباراة 🔴 "" الاهلي المصري vs الهلال السوداني "" دوري ابطال افريقيا🔥وفضائح تحكيمية",2025-04-02,4050,44,8,https://youtu.be/sgJ1p-vlE1U
كابوس مهاجمين النصر جاهز 💀😍🔥🥶,2025-04-02,4040,154,11,https://youtu.be/a7MuB72Cz1I
"الحالات التحكيمية لـ مباراة "" الاهلي و الهلال السوداني1-0 "" ورسميا الكاف يعلن ايقاف الحكم لمدة عام!",2025-04-02,3885,61,6,https://youtu.be/OqL_CF6MkTU
هدف عمر مرموش العالمي والتاريخي في مباراة مانشستر سيتي وليستر سيتي  هدف عمر مرموش اليوم,2025-04-02,3488,17,2,https://youtu.be/1KbkbNdHiTI
موعد مباراة الكلاسيكو بين ريال مدريد وبرشلونة في نهائي كاس ملك اسبانيا 2025,2025-04-02,3364,61,9,https://youtu.be/9xbaL2jzGmA
خسارة علي المدي القصير #الاهلي #كولر #الكورة_مع_ديشا #shorts #football #fyp #foryou #النادي_الأهلي,2025-04-02,3248,0,3,https://youtu.be/mI5_yKHsm9s
توقعاتي الى نصف نهائي كاس الملك🔥🥶💪#shorts #كرة_القدم,2025-04-02,2717,77,3,https://youtu.be/WdkUrurzquk
ترتيب الدوري الانجليزي بعد انتهاء مباريات اليوم الاربعاء 2 - 4 - 2025 الجوله 30,2025-04-02,2672,38,22,https://youtu.be/TWEYX_Bp2Ik
عمر مرموش ينقذ موسم جوارديولا بهدف جديد 🤯🔥⚽️,2025-04-02,2484,179,0,https://youtu.be/-8wg9CKYn1U
جدول مباريات الأهلي في شهر أبريل 2025 – مواجهات حاسمة في دوري الأبطال والدوري المصري!,2025-04-02,2276,25,0,https://youtu.be/xjPO3Pbv66w
اهداف ريال مدريد ضد ريال سوسيداد نصف نهائي كأس ملك اسبانيا 🔥🔥,2025-04-02,2118,54,0,https://youtu.be/7pnNcrmBy0M
ريال مدريد يتعادل مع ريال سوسيداد 4-4 بهدف روديجير و يصعد لنهائي كأس ملك اسبانيا #ريال_مدريد #cr7,2025-04-02,2059,13,0,https://youtu.be/uMxrG60y7qU
العيد عندنا غير🤣🤣🔥💀,2025-04-02,1998,89,5,https://youtu.be/cCjKdrQO2Cc
ترتيب الدوري الإسباني ريال مدريد ضد برشلونة,2025-04-02,1976,13,3,https://youtu.be/tarMIHXlx8A
هدف محمد هاني في الهلال السوداني. #اكسبلور #مونديال #الاهلي #الزمالك #دوري_ابطال_افريقيا #شيكابالا,2025-04-02,1964,20,0,https://youtu.be/y3dMLjVS-80
أهداف أسطورية عالمية,2025-04-02,1830,20,0,https://youtu.be/G-ur_89-VDE
برشلونة وريال مدريد في نهائي كأس ملك اسبانيا  واخيراً يوم 26/4🔥,2025-04-02,1819,35,0,https://youtu.be/lMkbYww-07w
هدف الاسطورة نواف التمياط 🔥🥶💙🇸🇦,2025-04-02,1798,18,0,https://youtu.be/nUq5hxqKaQU
الحالات التحكيمية لـ مباراة الاهلي والهلال السوداني دوري أبطال افريقيا فضائح تحكيمية بالجملة وصدمة,2025-04-02,1770,38,0,https://youtu.be/H33q3MLLd1E
ملخص مباراة اسي ميلان و انتر ميلان اليوم - اهداف انتر ميلان واسي - جنون فارس عوض- ملخص مباريات اليوم,2025-04-02,1705,42,20,https://youtu.be/XOQ8iR8GfY8
جميع الأندية التي فازت باللقب الدوري الذهبي في أوروبا,2025-04-02,1621,16,0,https://youtu.be/ZviCnzqVBj0
موعدمباراة ريال مدريد وفالنسيا القادمة في الدوري الاسباني 2025 💥 والقنوات الناقلة والتوقيت الجوله 30,2025-04-02,1456,16,0,https://youtu.be/R6hiujdP0Js
امال قدام ميسي هتلعب ازاي #الاهلي #دوري_ابطال_افريقيا #كولر #عيد_الفطر #الكورة_مع_ديشا #shorts #fyp,2025-04-02,1406,0,0,https://youtu.be/EBEmkon6M00
"أنشيلوتي يتحدث عن مبابي.. ""لديه فرصة"" مثل رونالدو",2025-04-02,1368,28,0,https://youtu.be/8By0n1gSHjc
#محمد_صلاح #محمد_صلاح_فخر_العرب #كأس_العالم #النهائي #الكره_الذهبيه #دوري_ابطال_اوروبا #ليفربول #قص,2025-04-02,1361,22,0,https://youtu.be/6oIbJSlgIY0
ملخص ونتيجة مباراة #الأهلي #اهلاوي #الاهلي #دوريابطالافريقيا #الدوري_المصري #الدورى #alahly,2025-04-02,1348,0,0,https://youtu.be/NbinIJbfuPc
نحس برشلونه يعود من جديد 🤬#برشلونه #اتلتيكو #الدوري #الابطال #صداره #تييك #ترند #لامين #اكسبلور,2025-04-02,1318,10,1,https://youtu.be/OzfQYcKU3xc
الزمالك يتعادل 0/0 مع ستيلينبوش بالكونفدرالية ـ بس في حاجه غلط,2025-04-02,1312,15,0,https://youtu.be/KU5LovameaY
هدف الموهوب اندريك #ريال_مدريد,2025-04-02,1283,15,1,https://youtu.be/hsc9_e0IoPI
كلاسيكو في النهائي #ريال_مدريد #برشلونة,2025-04-02,1255,15,0,https://youtu.be/Soh9ZDF9N54
دخلة جمهور النادي الأهلي في مباراة الهلال السوداني 1. #اكسبلور #الاهلي #الزمالك#دوري_ابطال_افريقيا,2025-04-02,1233,12,0,https://youtu.be/GVEgO9Cfkig
بنتمرن ولا بنتصور🤔 #الاهلي #دوري_ابطال_افريقيا #النادي_الأهلي #الكورة_مع_ديشا #كولر #shorts #fyp,2025-04-02,1220,0,0,https://youtu.be/WCmVVz1Bszw
الكاف يرفض طلب الهلال السوداني لمباراة العودة الخطيب خارج الاهلي باوامر من الدولة مرموش يكتب التاريخ,2025-04-02,1215,5,0,https://youtu.be/xSNlf5UCtxg
ريال مدريد يحجز مقعدا في نهائي كأس ملك أسبانيا بعد التعادل مع سوسيداد 4/4 #sniper,2025-04-02,1183,30,0,https://youtu.be/SE309Q87Lx8
مباريات اليوم في ذهاب ربع نهائي كأس الاتحاد الأفريقي,2025-04-02,1156,3,0,https://youtu.be/GAU-Dr87Y5s
دخلة جمهور النادي الأهلي في مباراة الهلال السوداني 4 #اكسبلور #الاهلي #الزمالك#دوري_ابطال_افريقيا,2025-04-02,1148,24,0,https://youtu.be/yBmEuL2kYro
موعد مباراة برشلونة وأتلتيكو مدريد والقنوات الناقلة,2025-04-02,1073,9,0,https://youtu.be/YXebuUFQXTI
5 أسباب تمنح الترجي لقب دوري أبطال إفريقيا: كيف سيقهر الأهلي ويتوج ملكا للقارة؟,2025-04-02,1052,22,7,https://youtu.be/QJ2RXsA4NVA
من سينتصر بديربي الغضب ☠️ #ميلان #الانتر #ايطاليا #ديربي_ميلان #ديربي_الغضب #football,2025-04-02,1052,12,0,https://youtu.be/AqrMjANXubs
#برشلونة و اتلتيكو مدريد #موعد المباراة,2025-04-02,1038,0,0,https://youtu.be/Gb9hBpn6k7U
الزمالك ضيع فرصة هدف محقق اليوم فى جنوب أفريقيا #shortes,2025-04-02,1033,6,0,https://youtu.be/E-cgkIatM1w
امام عاشوروفرصه قتل المباراة قدم الهلال وربنا يسترها ومنزعلش عليه#امام_عاشور #الاهلي_الهلال_السوادني,2025-04-02,969,13,1,https://youtu.be/XJb-MmhrGhU
خلاف كبير في ريال مدريد 😰#مدريد #برشلونه #الدوري #سوسيدا #مبابي #تييك #ترند #كلاسيكو #ريال_مدريد,2025-04-02,930,17,0,https://youtu.be/9K0guteatZo
موعد مباراة المغرب ضد زامبيا القادمة الجولة 2 كأس إفريقيا لأقل من 17 سنة و القنوات الناقلة و الترتيب,2025-04-02,921,9,0,https://youtu.be/cFjSEnpDXwY
⏯️🔥ملخص مباراة الاثارة ريال مدريد ضد ريال سوسيداد 4 ٪4 km 20250402 720p 50f 20250402 135406,2025-04-02,919,13,0,https://youtu.be/nEhkekLL2LE
إصابة غاتي| إجهاد دوغلاس لويز| ليليان تورام وشعار المرحلة!,2025-04-02,901,0,7,https://youtu.be/tlyny5JMopk
"طريق الأهلي إلى نهائي دوري الأبطال.. هل نشهد نهائي مصري؟ | قرار عاجل من الخطيب وصدمة لنجوم الفريق""",2025-04-02,890,7,0,https://youtu.be/xmyEFgQUvjY
هدف محمد هاني العالمي. فوز الأهلي على الهلال السوداني#الاهلي #هدف #دوري_ابطال_افريقيا #ملخص,2025-04-02,872,12,0,https://youtu.be/1FdIa3O_oLI
الاهلي و الهلال السوداني #الاهلي #دوري_ابطال_افريقيا #الهلال_السودانى,2025-04-02,851,5,0,https://youtu.be/SHU_gkFNCms
ملك الدوريات الاوروبيه 😱#برشلونه #اتلتيكو #الدوري #الابطال #صداره #تييك #ترند #لامين_يامال,2025-04-02,733,11,0,https://youtu.be/KIF6pcUpV28
مباريات بطولة كأس الملك #كرة القدم #برشلونة #ريال_مدريد,2025-04-02,649,6,0,https://youtu.be/hz74svFZCrI
تقييمات لاعبين الاساسيين لريال مدريد امام ريال سوسيداد في نصف النهائي كاس ملك اسبانيا #Réal #Madrid,2025-04-02,617,4,0,https://youtu.be/4UqbPXmOLlw
🏹روتينيات بيسيرو وسيناريو علي أده وأداء لايليق بالفارس الأبيض بعد التعادل في ذهاب الدور ربع النهائي,2025-04-02,583,49,14,https://youtu.be/5MQ6yuV6B_g
كلاسيكو جديد ريال مدريد وبرشلونة وفوز ليفربول والسيتي🔥#noor_hazem #نور_حازم #ريال_مدريد #برشلونة,2025-04-02,424,0,0,https://youtu.be/mpYcvSWt5PQ
#مدريد #اكسبلور,2025-04-02,297,2,0,https://youtu.be/7097DlSpcWo
مباراة اتليتكو مدريد وبرشلونة اليوم كاس ملك اسبانيا Atletico Madrid vs Barcelona match today,2025-04-02,187,1,0,https://youtu.be/wEchPKi18NY
ريال مدريد يواجه برشلونة فى نهائي كأس ملك إسبانيا 🇪🇸🔥🔥,2025-04-02,184,5,4,https://youtu.be/Q340RGWiDSY
بولونيا يتأهل لنهائي كأس إيطاليا بفوز كبير 3-0,2025-04-02,152,1,0,https://youtu.be/MvWx2oQehS8
#مانشستر_سيتي  تستغل كل الفرص وتفوز بكل قوة  أهداف وأخطاء مباشرة  #بي_ان_سبورت #football #shorts,2025-04-02,128,1,0,https://youtu.be/9mbyIFSYzwU
هدف برشلونة الاول على اتلتيكو مدريد,2025-04-02,124,1,0,https://youtu.be/teQToovjzjE
الدوري العراقي مواعيد مباريات الجولة ال 26,2025-04-02,108,2,2,https://youtu.be/ilWpj9T6xwg
"""مباراة مثيرة في كأس ملك إسبانيا:اهداف مباراة برشلونة وأتلتيكو مدريد #كاس_ملك_اسبانيا #ssc",2025-04-02,82,7,0,https://youtu.be/PB-Cb0yRdvI
محمد صلاح vs عثمان ديمبيلي | مقارنة بين صلاح وديمبيلي | إنجازات محمد صلاح وعثمان ديمبيلي,2025-04-02,66,0,0,https://youtu.be/bTnVa5N8TAY
النادى الأهلى إلى نصف نهائي دورى أبطال أفريقيا🔥🦅 وباريس سان جيرمان يفوز بالدورى 🚨,2025-04-02,54,0,0,https://youtu.be/3BgTelEumW0
موعد مباراة ميلان ضد انتر ميلان من كاس ايطاليا و القنوات الناقلة,2025-04-02,46,3,0,https://youtu.be/S2yCaifcOnU
هدف روديجر على ريال سوسيداد ف نصف النهائي ، في الوقت الإضافي وهدف الصعود للمباراة النهائيه #اكسبلور,2025-04-02,44,4,0,https://youtu.be/KaIQjBy00gw
ريال مدريد يصل إلى نهائي كأس ملك إسبانيا 💪💪💪💯,2025-04-02,42,4,0,https://youtu.be/CUy_xhQADUw
برشلونة 1-0 اتلتكو مدريد كاس ملك اسبانيا وكلاسيكو جديد في نهائي كاس ملك اسبانيا,2025-04-02,34,3,1,https://youtu.be/VVh33ZfmSy8
هدف التأهل للنهائي بطريقة سنيمائية! 😮‍💨🔥,2025-04-02,27,2,0,https://youtu.be/XjBXKpMu8uA
